33457262436,11
33113476451452,12
43144734462127,12
4771475271,14
74273443255735,12
25565244276167,13
76472267711541,11
267354377265,9
2663764513751,13
34412341157253,11
36262415,-11
75725143621614,11
5772323657,10
7322444321,-15
75676452332663,12
21742365545237,13
234351144,15
4115434436,13
356235724,12
4243132727,11
363652576761,12
45464137512,-14
72412417462734,10
163413547627,-12
6635123444,15
263157275,-12
72274356774447,12
514715175644,12
613137626,-12
3463121476676,9
421721714475,11
476227352241,14
25474623,13
54653556172,15
44763515774152,9
734231,12
1673525463,12
36477245374472,13
11426443471631,13
23243135,13
64317175324747,13
763735764253,12
72245465,-12
64722457675,13
731374167774,-14
43623254276633,10
5247757141475,-12
5723245227,15
725231744132,-11
62535726,11
147121634745,11
54564572675252,12
3115342413115,12
113614415162,11
34336261113357,13
3624277352155,10
26133344633,13
143233755615,14
5261,18
675714232415,-12
6454336623,-12
65513336476641,13
64177664567314,-13
6454214344,10
427243512,-11
341415317,11
4651627154627,11
77335576353573,-10
46425611574,-12
2654241342634,-10
5417154424744,11
714735322332,14
613542762746,14
2477646245615,-13
65316652123557,10
14417133756337,13
722763547244,12
11517653734222,10
37516612116754,10
2672237413,-15
326731467,-11
43677113276742,9
262225112,16
7673624775,15
372633,17
47126551632312,10
5224647753,-10
645426746366,-14
62255641114756,13
712724534761,11
72355133126166,11
4727464,-16
423122553,-14
6463666773374,14
74437,18
64422,18
2643763741,12
574666315,-15
6255126555342,10
242365117443,13
26647763123156,11
5672724563166,12
11645253,12
2116546252,10
234565433623,13
77535237273414,11
2553635322312,-8
3377247415,-12
621677243731,10
44273116655342,9
4731,18
172614275636,-12
47764457314,-12
31164576774275,10
77336214535636,12
335331,17
754135242,11
75465753,12
25134127516677,12
16244,18
4531361523323,12
332371221513,-11
5356646317,13
5266,18
3751262,-12
3472546632731,10
422361353113,13
347342243421,14
52126766555625,12
5747,18
4372325156663,-12
4626,18
53356536711,12
344126517354,13
4633,18
7156553733,14
146575271,13
27665436154,13
41214544563657,13
72266415465547,12
33142135454161,-9
742424353153,-14
4772534631522,-12
222261643424,-13
34471146735533,12
3117336113,12
31647721372577,10
27273233516,-14
15172122517,12
2237,18
2111134674537,14
7771424117,10
67667252561667,13
46555672753,15
273223,17
4722,18
6746155565233,10
26635216454163,11
446316175327,-11
26572643132214,-11
3572164735221,12
47356251275324,13
541163751,12
53411442577133,9
12656747233,-9
46534227164,-14
537354746426,-13
1331425152,11
263276,17
66232514357,12
12264244,11
4236455612277,11
57637214131741,10
57562635642622,10
31661212464,-12
667143131425,-11
4216153555174,-11
6575676251227,-12
1347624372265,9
463767254,-12
212435,12
6673462773646,10
6372322,17
35144445227552,-9
4621664552,11
362363,17
336514222,16
51112571,16
3627,18
12465256156552,-8
3163362652246,14
16331475247,15
25634614411267,10
71552775112713,12
655725555332,13
45344777356264,12
25233766,11
374246242356,14
44227721,16
153322575,11
5265142714517,10
66546614371,15
1124143135135,12
3436517155,11
3477122736,12
632654776451,12
5561245311575,-10
31235756126,-11
7174364473634,-13
4517417714516,-8
62765532342624,-12
227736,17
6626215557425,-9
13372526,12
76424123542,-13
22765557543,15
556215,17
51353616,12
31554342273,-13
5742226255757,-13
6574547333,-12
1621474425114,-13
51524543,15
74445566262,13
7532242136211,-12
4266,18
32544521,13
43334444222372,12
214552753546,14
471746755,-12
27452375615543,12
4343356367,13
731521534,13
15474326,12
1143236527474,-11
6651,18
3157,18
7143525,-12
27674542357,-11
67125143564273,11
57277146633232,13
77133513274142,10
652526411316,13
566221227257,9
2321337253,14
426147,12
5162523664531,-12
1772241,17
77434635,13
43121642175,-9
116612614341,10
55713565244644,-9
45342133256451,-12
5625625156362,-9
362662,17
77474477,13
54227415627542,-9
132364267316,-11
2462434577,12
661715272343,10
6551475664,14
26634754676256,12
3261333267,14
3154435743,12
1234224532255,-9
6543465521331,13
32746327644337,10
2433227223,-11
16134527371,-12
4757,18
5531745642714,-9
5271271753,11
44753722416,15
567267376173,12
42372656412,-13
214661761142,13
341566622555,12
3426456142,13
1561124675155,11
451716411277,9
55556215,16
251343651,16
4372572627445,-13
746634153,13
57434546312471,11
622342627,-10
43416727356,-12
472674,17
224427,17
3447526734,15
77343421322,-11
447356277413,-12
3231537724,15
57244122,13
2134573746,15
14563422277,15
534712577143,11
71776343633,-14
6645335711143,-12
5736524566,15
4332626222,14
153336355752,-14
4317211637364,-10
42432175,16
66746612231276,-10
7476532341622,-12
52537755354,-14
234541,13
76252256152162,10
631473765,13
74644475155152,-13
757326626125,-13
6645357675,-14
133272714731,9
53551421632534,13
7417423666,10
54454224311,-13
4125341564661,13
347654366145,9
176146,17
64455157,13
15573256676145,13
655631444152,12
4434,18
553531,17
76445321377,12
267734413755,11
7134774225575,-11
1353322321,13
5747415,-12
414731,17
37361243217571,9
52247742264,-9
5672241227,12
35545132,13
152764113637,9
2736,18
5131,18
67743217454126,12
2243631565,-13
5632316614,15
654424711477,-10
2742,18
26533771111321,13
56662226723,-9
47175323542122,12
6466275151,13
333446257552,13
325257,12
621454551432,-13
34232351726,11
2512564363527,13
4756324221,11
5122554611576,-13
232575377,13
57516743624,-12
57211255634745,10
412472,17
7715142517313,11
755411613126,-11
2171577253,10
2436627465171,11
3155567523331,13
42246767234173,10
124643137655,10
5214646432,-15
57756425547,13
762562464551,10
34777512346,12
7333616562274,-13
277517225211,9
3313245,14
364766114,-12
5665565125654,-10
336422732466,-13
2123222623661,13
572657366,-12
4734,18
362322,17
21543434133325,-13
36272522453,-12
57474452,15
2511266,17
11745742763154,13
3757,18
437637465634,-11
2276675463,10
1337145257,11
3355,18
357775342714,-13
436141354,-12
16566165516,-10
431146161732,11
74424,18
424264,17
54141555573,14
34456426714436,13
54615341,11
231357646,11
56753344631,14
4525631273,-11
22257151465531,9
4274631226266,10
3464524723342,14
47713114137731,13
25411234316,14
656422433532,13
24225624732727,-11
7536242236147,12
11632474451,13
231512744273,-13
26327161427,-11
5157531546,12
3736514,-12
32163126,11
521635127245,-13
71353555424651,11
1356262343,-12
712342354522,13
6413661373,-12
56576416,14
416332464,-14
2733,18
41272571364,-10
7767633666645,14
7556555542416,-12
477731,17
7121141547463,-10
34231416237,14
1625472341736,-11
21541553311247,12
16566221514255,10
33362325763,13
641461257525,-11
255337662633,12
1325654,13
665565,17
1411277417733,11
4134,18
13625622524,-11
264762,17
2263543751,12
36376254,12
32762452764143,9
2275326225673,11
52747236122311,-12
2152117764613,11
3747212617771,-12
547463267,13
31253245574116,13
71326637,11
35524513617477,-12
6235333111,12
574332441774,14
3237452563143,13
64572753,11
4113471221775,-12
47417661,12
326475334145,11
525377,12
356233575577,11
2735725121527,13
374373,17
3474136575673,13
53722231,15
6543311625,12
23363437544,-11
24615312553432,13
65623372664,12
43654255,16
533253253152,12
1462465355346,9
27674224,16
2455146,12
2476553366716,12
76777547444724,13
77463637,16
6452247612553,13
6653245777,10
42123365632536,-13
32224647262217,12
215364363525,12
4433,18
27246531,12
74513716476324,-10
76212673773,14
7242233176,10
13261755733621,-9
5737,18
7257434174252,-12
2215435461366,11
5562,18
61243536,12
362272,17
664365147,16
364735761,-10
64732327731652,-12
635756624637,12
67211452135745,9
51134133635,-11
5236441122751,14
1122122427371,10
2413514662,12
435654667573,-14
742641741512,-9
727477161623,-14
33413745333127,8
24534141354,-11
465416526173,11
113414216,16
6623664414236,14
17457357354171,13
233315146151,14
337272613167,11
77443144,16
5465242,12
631565777,11
26277547,11
67367754551,14
156132615114,11
2361671166624,12
2161444224242,-13
131525653457,14
417553113521,13
6245554557371,9
127477637223,-14
62551445243,15
357316422475,-11
4174522731543,-11
16446744515347,12
4727,18
67345552141,15
725554331,15
756315421526,-14
354414424,13
4455,18
5256164447,13
5246175563174,-9
4542616123225,-12
66764135331546,-13
4137,18
6742255316,12
1177773351,15
7123653473537,-13
6261575,-12
7671256572614,-11
32446337651,15
336422231,15
2374514715,10
3415153323324,14
77473263764115,11
654271373141,10
477751,17
243255616412,-13
34236531255732,10
45265756,11
453116256141,11
755162533347,14
62144541376217,12
375416463271,11
1241134156134,-12
37666715542163,9
5234327421153,-13
247426363,11
73114411731465,-8
757526431,11
244133355142,14
326127325,-15
75564222555325,10
655145246566,-11
3151,18
3522566233353,13
653333756317,11
4157,18
3453232232167,12
373357,17
263451655367,14
144144461,16
25512364,12
633457477365,12
425653,13
5246453465122,14
6522325464536,-13
726323227,16
22566535545,13
6775151311677,11
6636245447123,10
41437532,16
54676617546433,-13
23564374115674,-12
34654747,12
24732455556,15
775527643,15
6742253636,12
223632712465,11
4577227733717,14
135556261437,12
3512336314343,12
52535561465437,11
26134314622,14
74633145672,-12
466662572321,12
7241171347,14
4573217134541,12
3226623443241,12
115737,17
61765435756,10
5344561374244,12
73732143441177,-13
6425133637,12
647467131,11
61635636463167,12
23577341162416,-11
2421663275266,10
443674,17
43776542766663,12
443533747542,-9
312627371,-11
531432254,-13
3532724571777,11
47764211357713,11
171467553,11
3727,18
444255,17
31751635244212,8
24415366445632,12
442261,17
314241,12
76542744674,14
621151271121,14
1525637546,-15
2347526522562,14
5561,18
4763264275456,-12
421255,17
6537442374536,10
772556351154,13
7566151452,-15
633573775765,12
331423221127,-11
5217574243766,-12
1572142465324,14
2741772553,12
352236556267,14
1456356423,-13
535642123175,9
775751775665,12
4223774671,11
544722374636,12
254531145,12
45677553421671,13
32551373567,13
53325236433355,12
65665722464,-14
33446362166,13
74234273614,15
11677136,16
146121641,11
666437755157,12
57734117127644,13
1656615147226,-8
46633231,11
716326452416,-13
24254,18
75262212725116,-8
445112,17
4254,18
674172474,-11
443741,17
1264272227551,10
56134544742566,-13
222376657265,-14
53114372422,-13
54772246547344,13
225364625643,11
1154721171333,14
76637227273,15
6162523673561,-9
5566215653342,-9
4324545214,-13
36263267,16
6427765276143,14
55242621153,-12
2514225,17
22432173564115,13
57233522367465,11
6763715173571,10
3631344,-11
43473153411,-9
41255721623552,13
1175151752522,10
723622246562,12
745327174144,10
271311233741,9
2527323735655,-12
55627437126571,-8
6773162425,11
7723442251163,12
63142544442172,13
34571247412274,12
33555312262,12
455322253623,13
146716344766,-10
5566,18
33732622353532,-9
752435247,11
47562342,12
7424275365,-12
52557165112454,-13
5745,18
455364534125,12
25275266474,-11
45327553531355,-12
31152761374542,11
71313446156553,11
4112463736157,-13
23725451312245,11
216542674413,14
2735746132513,-11
414673453,-12
25451625524377,13
72355436,16
6123473741,10
22271745636772,13
22153632617,-10
2772162541472,-10
15657272771432,-11
524673176251,11
41711573464,-11
345746371526,11
11725633746,11
41227711,16
54133145613322,12
6227357242231,12
213546362,-11
4265573472645,12
43275226434,-11
43613216614,-11
47647724,16
72154377657,12
313741,17
1143157232264,-13
1172226614712,14
43773121,11
6235743126,15
1263742667265,14
1357342426,11
414711244357,11
246174713,12
36247217344375,9
5416635331675,-13
5611323442,12
61247371144,12
47523523552,-13
52443352227,-9
562272544415,10
253733227554,-9
37376665263,-10
155365314752,14
36625416525,-14
674716531,11
4347525564,15
16423537,12
544356,13
3642714523574,-10
5143374737721,-12
4153417,-11
12317646551,15
477253445676,14
6625244723134,-13
3675314474166,10
6165173152,10
32751571231557,-3
335662333565,-2
2416615552,4
157564142155,-5
1616621455211,6
2541266355551,-3
5371555645,4
23156612526,4
13134411534775,-6
23766176641753,2
54676552255627,2
274121776146,4
663152175,-4
67331624326767,-5
7265453,6
266674777,4
634766171,4
134467261,7
55575766112413,4
447276333363,-4
64715616,-4
7477544411743,6
142742571451,-4
6243671441,4
3544242671,-4
7755745,6
411731143,-4
22321461,-4
474362661,-4
322624175564,3
75734233473735,0
15376464262,5
2311346732677,-4
447367174615,4
432746672257,6
577117746741,8
13555111322723,-1
4126317614224,4
241724774162,4
1742373,-4
755613773167,4
16544116424466,6
3631476266312,-6
4312134,6
326672616,4
7357561511,-3
31161642,4
4463756412,-5
72172122574,-4
7332672233,6
277667362,4
655136373,-5
13232137725333,-3
644216276,-4
331415447,7
2374131,11
56324764547,5
615571255,4
15225725,6
6354232171361,2
13265113127132,-3
51234467532,3
332365763314,2
522363221753,-3
1215164456626,-4
6457612447361,4
44551623377175,-3
744542331,-3
67636752553,3
41764447672,-5
75645416513,4
337652337256,5
5455174142726,-7
424344143,-4
1543264732537,-1
34147662454,-4
54332677277,3
53473753212,-6
5265711,5
6422726,6
77541,6
5657356217247,2
45737611457715,-6
45146147331112,-2
1343434621331,-2
27434331,6
63613675463,-4
26763574115546,-1
35331261466,5
523472422424,4
32335553272,3
32764612212173,3
336662231631,4
176232751175,-3
52755337574,-5
15127677722767,4
5511247676,-3
527726753,4
2332331676313,3
4532747555266,-3
177576467417,2
16633752,4
3735572477,5
77643424,-6
25746733445154,-3
1455677,5
5265375,-4
7541435153275,-5
43611733362,3
612763741223,4
3175246143,3
3566734123,-5
5313476,5
651426425,4
35612337464,-2
22541673155327,2
76626456341645,4
443671213365,-4
6554263541,3
677311516417,8
1115225131612,-3
13656245475314,3
642752175522,-2
122743,5
43547622727711,-5
56567243231755,3
76175126656574,-2
764521521446,4
42227635121766,2
67711523214613,-1
76141156246,5
413371411,-4
4147,10
122242256133,-2
1614723273,-3
1373565431,4
742243217552,5
6754265411,4
4652614434,-4
1417273,5
751264615232,-2
7155464367,5
333474515321,-2
225616237677,-3
47122155325,-2
66437424755,6
731547336122,4
46745721716,-2
36434277,4
52272433,9
177146462563,5
3226163243,4
5564142141411,6
77563515,-4
527522112612,-3
2116327323743,5
44453531266,-5
262133671416,-2
3456245,5
767455434441,3
5725565175,4
16634734375517,0
1343446,5
65225112271624,1
746547451134,3
2354373,-4
754527142,-3
272263636651,2
36634635673,-2
3146164745716,-6
33273741316557,6
321272173466,-3
67464621641543,1
766771214364,4
6172331716576,-1
17133137732261,2
46252562,5
32254431755455,-3
712373441221,-3
13644344547412,4
613312261154,-2
725515762277,-5
44133714634,5
17266651275,-6
36317211227332,-1
5346422123144,2
1135475,-4
423774434441,3
777316533775,-4
76122164,4
5426332255766,5
75427767742,6
1261357132467,-1
4513271364,-5
674316111465,-2
14151361732165,-2
75737427577334,-3
21745144253,6
5425417144,4
53173274,4
376366414,-3
2221754,5
12675471354133,0
235175234651,2
641637466,-5
7562447134,-5
71754773,4
44614237254,-3
1511475,-4
562563167142,-2
721544325,4
457463123551,4
4717262111634,-4
164251521,4
22531147332411,0
15543245,4
63675475432432,3
27441317335,5
2625736171,4
56246324,4
21137263573,-3
51341451116,5
15751174324665,0
135563226255,-6
15167131532574,-2
324732517,-7
62141115653646,2
3654232152,9
711164276474,-5
62671326347333,-2
27354321645,4
224523666,5
13433543715744,4
3113471372123,-4
71133531,4
2646721743,4
6477274277,4
7356213731,5
3434176525,4
266116224623,6
16267266773164,-2
374772155456,4
5474441634,-4
5536126757167,2
31756523715,4
574364446437,4
47237454,-5
42771752312,-3
5776772534,-4
751151677713,5
7215125144752,4
23713523572,3
1665674154257,-4
142437715232,-2
373167,6
6176516256337,-2
4364426147462,-4
311436221,5
375156321,-4
141335655136,4
21271477,4
2416567251442,5
36541126555166,0
56172155766,3
27257763,5
14547263311,3
262657,6
715243547,-4
7246412442724,-4
717743,5
356731443,-4
127715526353,3
57674316711,7
54411242,5
4562751,5
422132,7
211653431136,3
643253135,5
1363234133235,-2
4227716414526,4
646266177271,2
143655621,4
435536643617,2
13754425,-5
21167126423,-3
1455312,5
44331234267,5
72172237672561,-1
62346627241442,-5
171627467,-3
3645735751,5
74467777,4
2642224,-4
2633657513517,4
4512156157662,-2
215214442212,-2
241163176775,3
5122532256352,-4
26111132723354,-2
676133252437,4
1411565752146,-2
112251143,7
64235467265221,-2
46431461437764,6
54224444667,3
27122653264367,4
41136317355,-3
146344552,6
3363726116211,3
7621355637,4
3134225573243,5
463664734,4
3532725626,4
15654432212167,1
711655122272,-3
212252433734,2
4563776774331,4
123244356,4
2455557664673,-2
27455745532,-3
3273312216636,-2
47736132,4
3446264,-4
547565,-5
613261,7
254753,6
32734442,-4
1144532767456,3
74267446412415,-5
234214621,6
167142154,-3
71712733153227,-3
2477371166,-3
46136331341,3
13267466,-4
455156,7
3712273675444,2
446514,-5
37177345421432,2
34115513,-5
245325741751,5
742172341137,4
14423177,4
613217156137,7
71141637343,-4
24533115621711,2
3274147,5
25255251566,-5
7455751,6
46715235233253,0
1122271557125,4
143312757,6
67547126314173,0
754165257742,-5
22746247732451,4
6573343622,3
3755641,5
74755257513575,4
1352513235,8
5645633642645,2
134156672266,5
3256162532,-3
473677421216,4
36142764221722,-5
237563216613,-3
5115566351,4
637772274,-3
231365167,6
55146,6
34474677,5
716426523546,2
14647111514,5
71171424736,5
4466414777,7
122316662,-3
7624554562246,4
272172156473,5
6643622164324,-4
547645732545,-3
522426257,-3
2154254666,6
344163341377,-2
145761436,-3
715445132674,-2
4777747636437,6
62212322736217,4
675746433457,-2
311413527235,-2
4443654632633,-2
25617441122,-2
63617213664,-4
4241451732112,-5
2436472674235,4
56571676,-4
13535654174,-2
1332543261,5
427761773521,2
43262472556,4
646736672316,2
7645116467475,-2
272243241154,-5
36171162172267,2
7727455342,5
741271552,4
76146151254,4
53115154311,-4
163452712734,3
3772516632136,2
17327335753126,-2
2355334472333,2
24651641672277,4
54256516735332,0
737217227332,4
6465665773362,-2
1217562671323,2
3316324715654,-3
366776,6
26625514265,5
24757272521724,-5
2441575541,6
44633614364445,-3
2374773163551,4
7543613213617,-2
76434447,4
72324716156654,0
1234725,7
1434734,6
1754745576,-5
27264573,7
71332552716,4
34434733,5
31414566715552,3
46571543357275,-6
134474573,4
1251133642,4
551441745,5
5465726446,-4
635367351527,-3
42146321334262,0
6634521735,4
72761132134731,-2
7737773311,8
76426536513462,1
55713256636,3
5756713,-4
771223116124,-2
5734651,5
25275467514417,-2
46527556233354,-1
6442542546,4
724557211274,2
35512757,5
563561553375,3
64145473415612,-2
4613173336145,3
7116475751,9
145467,-5
34571456362325,-5
2561332564,4
22435753653351,-1
773441325,-6
717464,-5
12274262355,4
5772122674,4
15416343215,5
75125231365,-2
171345566424,-4
143575442645,-7
2152264615466,-4
77114326552,4
1133137271752,3
3477172546416,-7
54443522715261,4
1657557344,-4
2527137535,4
321214324146,5
24233451577773,0
2722121666276,4
4662221446,4
32167135563,-4
1735662462272,2
61433174744,-2
52646457427,3
42417664,6
1521742532,-5
2127156434625,5
51432525544,-3
432342317662,7
22145,6
7722375364,-4
76117237161232,-2
7624462435,4
77411115731,-2
65441543716,4
741462727,5
75644636424,-5
17547517711,5
156151173,-3
364256523,4
553772334356,-2
313514736,4
33177433252265,-4
152167767613,-2
16431473752655,-2
6625516321765,-4
747735446,4
234157446,4
2112736733644,4
1356267226,-4
2146755141,4
7547212762163,5
57177154577,-2
64552332561316,2
6614745352,8
1524443164,-4
125754147,5
25221444,-5
3157473446624,-4
3557322,-4
617236115427,3
45523414344,7
736571161747,4
751127776726,8
5643656644463,3
4517254,-4
2335462775,4
7722364176671,-1
74114367272766,-5
77614613172,-3
76257447326,-4
31174533315,-7
36146263262467,-2
261761513,-3
67541174367226,-4
632135,7
312551436477,-4
53476475433221,4
5435171573,-7
7221153563172,3
21135753511,-4
35575425,4
47566536146265,0
51173127655,-3
1663755136445,-4
66613666233425,3
14451141623,-4
41274556645,-6
35441546321,-2
555751117,-3
2724464214,4
757127755657,4
5266346412261,4
3737,11
3521746234,9
643216613263,-3
242251531221,3
2231427575,-5
73455765641111,-5
4467133577565,-4
24351145647,5
63475446331,4
1511172,5
244675467755,4
142264,-5
2563672221314,-2
5574522654,3
6416447233271,6
753345624,5
132114643,5
71614362352316,2
7312365277,3
6217543557633,-4
4111773,-4
13731156633747,-1
5551434411245,2
531725117,4
54341,6
56713257,4
24236464,-4
24345467414245,-4
4771257622665,2
2632535,-4
374641644,-3
754115437523,-5
54755176272676,-3
64746,6
642412724125,-3
4374276537512,4
1113763247111,-2
42656256514,-7
166364512344,4
654457744724,-3
27454145332,-3
643145327,-3
2565573773216,-2
336314413574,-2
722565177116,-3
711531134,4
2262426314562,5
444523171,-3
1754147346,4
65116264723,-3
12353742,6
67627625572,-3
64574335127451,1
614423773,-6
2317261647646,3
651761,5
4345352435,-5
772237766,-3
323517646,-3
55326634,4
5536456172,-4
24661346437,3
415646,11
6276542144,-3
473425317753,-3
6173467,-4
3414436432,-3
5565316623211,4
32757136,4
317375777,6
67177671121334,-2
572223555265,4
253321337175,3
5477264176675,-4
33523373666,-4
36764255124711,7
16313711,5
15212163667,3
1411344476666,4
476276637677,5
324331521,-3
47466532767,-2
145411167,7
7347426317356,-2
35163356,5
7275334,5
134214365564,-4
6666343747,5
4466324,-4
7434766,6
57662232146,9
62257152314524,0
61472435641,6
1354232,5
672221723237,5
615417345,5
77311273421,5
1721677473,3
4427614217,3
67677344552,5
27256743167,4
25435712,4
17637231723,-2
17417612446446,4
17333467411725,0
275472536714,3
22535171,10
3276311712337,3
217124624716,2
124123,5
34755733321572,2
247413,-5
324441754617,5
64221173756,8
2577125367133,-2
36344371427,-3
217444153,4
745463472164,2
1212536423,3
63773667454,-3
342167747262,-5
26571314532266,-3
112366551,4
73443631356372,4
775741762363,2
7737535451246,-3
726621623,-3
77472314463171,4
46336164735712,-2
5234625471277,2
67464163431,-7
7117217535,-3
347443224,7
241437,-5
6721622247711,-4
4661677252353,2
3146155126,4
2474276,6
632556125535,3
575772731425,4
147561761525,-5
124273173176,4
44643471134,6
55147674171231,-6
5331515,-4
1217112172557,3
13325733251,3
2261342467362,4
3146162571757,-2
74346222412226,-3
43433411141536,5
7321565577,4
73345427,4
72463526127,3
43347542145176,2
76623721747,-2
22277745,5
177525764773,2
22244452644,6
51764266745,4
6267671531231,-2
126473415576,2
6771372426635,4
1547544242552,-3
7561341226355,8
2655575,-4
53271513564711,-1
65134213273,-3
22654525513,4
73324417222,3
611162431755,4
663714115,5
61675462253,-2
17745745365213,1
4626133471,-3
6664456711,4
14562145747,6
6313464664,-6
56627647,5
345342736,7
551476455637,5
3653151756352,-4
3634626466,3
76626316347177,2
257575,-5
76321257672,3
76751111216,-2
7415366657571,-3
43262434777176,-5
4171353256125,-4
7435544336456,-3
74612544174,-2
62412164753541,1
65711151264454,-2
146315574723,3
67217146311,-4
2543161467,3
22257633437751,0
147137435631,2
62253457775414,-3
416632736,-3
74322437514244,3
5455344273516,2
4334211252,3
472147,11
4674647321,-4
11714735471562,4
337117477,-3
466566421675,7
1464726,11
222646537715,-2
26512643677417,3
24447445636,4
442126435171,2
53262252467,3
334733314,-5
6455566742,5
633247,5
262231766714,2
136122457,4
7354763217,8
453355516564,-3
412625531,-4
7521215213,3
157511266764,-2
75326111533,-3
4311441265752,5
11172352443632,3
7226174523767,-2
727165611122,3
42127456644314,-7
347246,7
156115541,6
243321716,4
33342466,-5
17776377746516,-2
2461473771,4
452441361116,3
3663724641312,-4
4157233222333,-4
6332674325456,-6
51371652521,-4
33344411437,3
155177444,-4
511534754523,-5
713467333,5
32131337611636,-3
453471566675,-3
75765452173,-2
133163631713,-3
4277424,-4
15661772626421,0
5444345446,-4
2644144544676,-4
263437554,4
1251156624,-5
42321514536163,-4
621543644776,2
5267661421641,5
7347642764454,6
361567,5
774374111,4
72171352415,-4
44257126445774,3
67613625374,-2
517376216621,-2
341346651321,-8
1353312772,-3
652561514624,6
7114165755333,2
15775573457712,4
3311612536771,-2
1163123347371,-5
3757217673373,-4
427627,5
75235732423247,0
54346366755256,-4
236625371272,3
54733524522,5
6517247763,9
356213514,6
13575325347575,-4
33742,6
5414521713477,-5
1233156343332,4
14276311726,3
162176747722,-2
134245,5
1263765733175,-2
61571761,5
157661156231,3
73156722766771,-3
27647331,4
55642633731557,-6
7436425623224,-2
371456222342,2
2615355,5
4765421413716,-1
32355721325,-4
64441741727616,2
654541215421,-2
3666741615534,3
75532631725331,5
45251526556,-5
444153461,-4
47236461413136,4
66634724,-6
3535255574,4
7272331,5
37655235427,4
1352431346,-6
31763242,6
62353723,4
6561171532415,-2
21254734544136,4
2375364511552,2
724541,7
71655377,4
74324543262,-4
33367115567731,3
67456552177622,0
737633375556,2
12562535375365,0
514347217577,8
6661344744,5
7311727721536,7
5741112,-4
1264273725157,-1
764143633461,4
13612437461153,0
74256416,-5
7332411634265,2
52552214561474,-6
321674644241,4
3752616112141,-4
63733327211676,-1
156642442,4
1674417277423,-4
2261765462446,4
2772265326654,3
7624531753172,4
3241466117,8
444133451561,-3
6771664523,3
6624222713,3
753714226,10
42651467613,-3
52425664,5
516154,6
744456241721,-4
56522453755326,-3
56647712,4
32267257111,3
23675315243,4
